CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,CD_DIST,NM_MUN,NM_DIST,Total_setores,v0001,v0002,v0003,v0004,v0005,v0006,v0007
4,Sul,43,Rio Grande do Sul,4321600,432160025,Tramandaí,Nova Tramandaí,32,11525,15729,15713,16,2.546318815,2.210921954,4523
4,Sul,43,Rio Grande do Sul,4321626,432162605,Travesseiro,Travesseiro,8,2152,1090,1090,0,2.586538462,0.480769231,832
4,Sul,43,Rio Grande do Sul,4321634,432163405,Três Arroios,Três Arroios,7,2230,1064,1063,1,2.516930023,0.225733634,886
4,Sul,43,Rio Grande do Sul,4321634,432163412,Três Arroios,Coxilha Seca,3,361,207,207,0,2.542253521,1.408450704,142
4,Sul,43,Rio Grande do Sul,4321667,432166705,Três Cachoeiras,Três Cachoeiras,24,8643,3676,3674,2,2.627516779,0.122025625,3278
4,Sul,43,Rio Grande do Sul,4321667,432166710,Três Cachoeiras,Morro Azul,3,591,356,356,0,2.422131148,,244
4,Sul,43,Rio Grande do Sul,4321667,432166715,Três Cachoeiras,Rio do Terra,3,488,324,324,0,2.464646465,0.505050505,198
4,Sul,43,Rio Grande do Sul,4321667,432166720,Três Cachoeiras,Vila Fernando Ferrari,4,1240,656,656,0,2.556701031,,485
4,Sul,43,Rio Grande do Sul,4321709,432170905,Três Coroas,Três Coroas,57,24425,11088,11068,20,2.61267378,1.605776485,9279
4,Sul,43,Rio Grande do Sul,4321808,432180805,Três de Maio,Três de Maio,39,21162,9275,9264,11,2.491960274,0.981319461,8458
4,Sul,43,Rio Grande do Sul,4321808,432180811,Três de Maio,Barrinha,4,581,299,299,0,2.472340426,,235
4,Sul,43,Rio Grande do Sul,4321808,432180815,Três de Maio,Consolata,7,1372,627,626,1,2.711462451,0.197628458,506
4,Sul,43,Rio Grande do Sul,4321808,432180820,Três de Maio,Manchinha,4,808,352,352,0,2.675496689,0.331125828,302
4,Sul,43,Rio Grande do Sul,4321808,432180825,Três de Maio,Progresso,4,604,298,298,0,2.649122807,,228
4,Sul,43,Rio Grande do Sul,4321808,432180830,Três de Maio,Quaraim,4,389,185,185,0,2.57615894,,151
4,Sul,43,Rio Grande do Sul,4321832,432183205,Três Forquilhas,Três Forquilhas,14,2760,1560,1560,0,2.591549296,0.469483568,1065
4,Sul,43,Rio Grande do Sul,4321857,432185705,Três Palmeiras,Três Palmeiras,11,3635,1517,1517,0,2.737198795,1.506024096,1328
4,Sul,43,Rio Grande do Sul,4321857,432185710,Três Palmeiras,Progresso,4,1081,500,500,0,2.636585366,2.195121951,410
4,Sul,43,Rio Grande do Sul,4321907,432190705,Três Passos,Três Passos,50,19163,8357,8352,5,2.500332579,1.423440202,7517
4,Sul,43,Rio Grande do Sul,4321907,432190708,Três Passos,Alto Erval Novo,3,351,145,145,0,2.974576271,0.847457627,118
4,Sul,43,Rio Grande do Sul,4321907,432190715,Três Passos,Bela Vista,6,1250,557,557,0,2.637130802,0.632911392,474
4,Sul,43,Rio Grande do Sul,4321907,432190722,Três Passos,Floresta,4,652,326,326,0,2.370909091,2.909090909,275
4,Sul,43,Rio Grande do Sul,4321907,432190735,Três Passos,Padre Gonzales,7,3586,1626,1625,1,2.503903478,1.561391057,1409
4,Sul,43,Rio Grande do Sul,4321907,432190745,Três Passos,Santo Antônio,3,434,213,213,0,2.538011696,1.169590643,171
4,Sul,43,Rio Grande do Sul,4321956,432195605,Trindade do Sul,Trindade do Sul,15,7556,3445,3444,1,2.66056338,2.852112676,2840
4,Sul,43,Rio Grande do Sul,4322004,432200405,Triunfo,Triunfo,27,14738,6578,6572,6,2.600782083,0.391041593,5626
4,Sul,43,Rio Grande do Sul,4322004,432200410,Triunfo,Costa da Cadeia,9,3529,1816,1815,1,2.553545586,,1382
4,Sul,43,Rio Grande do Sul,4322004,432200415,Triunfo,Passo Raso,10,2926,1464,1461,3,2.67132216,0.931098696,1074
4,Sul,43,Rio Grande do Sul,4322004,432200420,Triunfo,Porto Batista,14,6305,3460,3450,10,2.519662921,1.243980738,2492
4,Sul,43,Rio Grande do Sul,4322103,432210305,Tucunduva,Tucunduva,15,5542,2558,2554,4,2.439594356,0.176366843,2268
4,Sul,43,Rio Grande do Sul,4322152,432215205,Tunas,Tunas,3,1448,661,661,0,2.535901926,0.175131349,571
4,Sul,43,Rio Grande do Sul,4322152,432215210,Tunas,Cerro Preto,3,570,268,268,0,2.590909091,0.454545455,220
4,Sul,43,Rio Grande do Sul,4322152,432215215,Tunas,Despraiado,2,382,169,169,0,2.728571429,,140
4,Sul,43,Rio Grande do Sul,4322152,432215220,Tunas,Nossa Senhora Aparecida,2,464,205,205,0,2.761904762,,168
4,Sul,43,Rio Grande do Sul,4322152,432215225,Tunas,Pedregal,3,556,251,251,0,2.712195122,0.487804878,205
4,Sul,43,Rio Grande do Sul,4322152,432215230,Tunas,Rincão Comprido,2,261,125,125,0,2.61,,100
4,Sul,43,Rio Grande do Sul,4322186,432218605,Tupanci do Sul,Tupanci do Sul,8,1374,682,682,0,2.449197861,0.178253119,561
4,Sul,43,Rio Grande do Sul,4322202,432220205,Tupanciretã,Tupanciretã,71,19131,9082,9074,8,2.555481194,0.749564985,7471
4,Sul,43,Rio Grande do Sul,4322202,432220207,Tupanciretã,Espinilho Grande,6,874,524,521,3,2.608955224,0.298507463,335
4,Sul,43,Rio Grande do Sul,4322251,432225105,Tupandi,Tupandi,16,5029,2131,2131,0,2.730184582,1.791530945,1842
4,Sul,43,Rio Grande do Sul,4322301,432230105,Tuparendi,Tuparendi,14,6683,3028,3027,1,2.465142014,0.331980819,2711
4,Sul,43,Rio Grande do Sul,4322301,432230110,Tuparendi,Cerro Alto,7,537,297,297,0,2.440909091,,220
4,Sul,43,Rio Grande do Sul,4322301,432230115,Tuparendi,Cinquentenário,8,1143,508,508,0,2.597727273,0.454545455,440
4,Sul,43,Rio Grande do Sul,4322327,432232705,Turuçu,Turuçu,8,3419,1497,1497,0,2.832642916,1.73985087,1207
4,Sul,43,Rio Grande do Sul,4322343,432234305,Ubiretama,Ubiretama,7,1994,874,874,0,2.586251621,0.389105058,771
4,Sul,43,Rio Grande do Sul,4322350,432235005,União da Serra,São Luiz,1,37,15,15,0,2.642857143,,14
4,Sul,43,Rio Grande do Sul,4322350,432235020,União da Serra,União da Serra,4,533,253,253,0,2.74742268,0.515463918,194
4,Sul,43,Rio Grande do Sul,4322350,432235025,União da Serra,Pulador,3,600,310,310,0,2.631578947,1.754385965,228
4,Sul,43,Rio Grande do Sul,4322376,432237605,Unistalda,Unistalda,8,1995,1083,1080,3,2.469059406,0.123762376,808
4,Sul,43,Rio Grande do Sul,4322400,432240005,Uruguaiana,Uruguaiana,140,112545,43886,43818,68,2.806394138,3.806870938,39849
4,Sul,43,Rio Grande do Sul,4322400,432240020,Uruguaiana,João Arregui,3,695,475,471,4,2.545787546,1.465201465,273
4,Sul,43,Rio Grande do Sul,4322400,432240025,Uruguaiana,Plano Alto,6,1272,963,961,2,2.390977444,2.255639098,532
4,Sul,43,Rio Grande do Sul,4322400,432240030,Uruguaiana,São Marcos,9,2043,1500,1497,3,2.518518519,0.987654321,810
4,Sul,43,Rio Grande do Sul,4322400,432240035,Uruguaiana,Vertentes,8,655,452,446,6,2.347670251,3.94265233,279
4,Sul,43,Rio Grande do Sul,4322509,432250905,Vacaria,Vacaria,157,62044,26196,26151,45,2.703046242,1.284242823,22815
4,Sul,43,Rio Grande do Sul,4322509,432250907,Vacaria,Bela Vista,3,558,267,264,3,2.983957219,3.743315508,187
4,Sul,43,Rio Grande do Sul,4322509,432250908,Vacaria,Capão da Herança,3,228,136,132,4,2.651162791,,86
4,Sul,43,Rio Grande do Sul,4322509,432250910,Vacaria,Coxilha Grande,5,424,342,340,2,2.279569892,,186
4,Sul,43,Rio Grande do Sul,4322509,432250920,Vacaria,Estrela,4,538,352,352,0,2.69,,200
4,Sul,43,Rio Grande do Sul,4322509,432250940,Vacaria,Refugiado,3,405,408,408,0,2.213114754,4.371584699,183
4,Sul,43,Rio Grande do Sul,4322525,432252505,Vale Verde,Vale Verde,13,3150,2059,2058,1,2.43431221,0.386398764,1294
4,Sul,43,Rio Grande do Sul,4322533,432253305,Vale do Sol,Vale do Sol,20,9897,4565,4561,4,2.613227513,0.026455026,3780
4,Sul,43,Rio Grande do Sul,4322541,432254105,Vale Real,Vale Real,14,4304,1852,1852,0,2.684965689,2.183406114,1603
4,Sul,43,Rio Grande do Sul,4322541,432254110,Vale Real,Arroio do Ouro,3,896,390,390,0,2.723404255,3.343465046,329
4,Sul,43,Rio Grande do Sul,4322541,432254115,Vale Real,Canto Krewer,2,434,204,204,0,2.646341463,0.609756098,164
4,Sul,43,Rio Grande do Sul,4322541,432254120,Vale Real,Forqueta Baixa,2,262,139,139,0,2.62,,100
4,Sul,43,Rio Grande do Sul,4322541,432254125,Vale Real,Morro Gaúcho,2,162,97,97,0,2.382352941,1.470588235,68
4,Sul,43,Rio Grande do Sul,4322558,432255805,Vanini,Vanini,4,2004,913,912,1,2.543147208,,788
4,Sul,43,Rio Grande do Sul,4322608,432260805,Venâncio Aires,Venâncio Aires,97,46729,21549,21532,17,2.438533166,,19116
4,Sul,43,Rio Grande do Sul,4322608,432260807,Venâncio Aires,Arlindo,10,4283,2091,2090,1,2.553965414,,1677
4,Sul,43,Rio Grande do Sul,4322608,432260810,Venâncio Aires,Centro Linha Brasil,6,2302,1176,1176,0,2.532453245,,909
4,Sul,43,Rio Grande do Sul,4322608,432260815,Venâncio Aires,Deodoro,7,1938,943,943,0,2.580559254,,751
4,Sul,43,Rio Grande do Sul,4322608,432260817,Venâncio Aires,Estância Nova,9,4401,1949,1948,1,2.466455696,,1580
4,Sul,43,Rio Grande do Sul,4322608,432260820,Venâncio Aires,Mariante,3,1496,985,984,1,2.417475728,,618
4,Sul,43,Rio Grande do Sul,4322608,432260822,Venâncio Aires,Palanque,7,2842,1584,1583,1,2.426985482,,1171
4,Sul,43,Rio Grande do Sul,4322608,432260830,Venâncio Aires,Santa Emília,9,4146,2001,2001,0,2.538885487,,1633
4,Sul,43,Rio Grande do Sul,4322608,432260845,Venâncio Aires,Vale do Sampaio,2,626,291,291,0,2.619246862,,239
4,Sul,43,Rio Grande do Sul,4322707,432270705,Vera Cruz,Vera Cruz,60,26710,11913,11904,9,2.574564797,0.00967118,10340
4,Sul,43,Rio Grande do Sul,4322806,432280605,Veranópolis,Veranópolis,63,24021,11225,11212,13,2.513422819,4.907718121,9536
4,Sul,43,Rio Grande do Sul,4322855,432285505,Vespasiano Corrêa,Vespasiano Corrêa,6,1818,815,815,0,2.822981366,0.310559006,644
4,Sul,43,Rio Grande do Sul,4322905,432290505,Viadutos,Viadutos,16,4769,2293,2292,1,2.515295359,0.052742616,1896
4,Sul,43,Rio Grande do Sul,4323002,432300205,Viamão,Viamão,146,86939,38614,38573,41,2.661472261,1.930228984,32535
4,Sul,43,Rio Grande do Sul,4323002,432300210,Viamão,Águas Claras,34,14837,9888,9884,4,2.529441884,1.689708141,5859
4,Sul,43,Rio Grande do Sul,4323002,432300215,Viamão,Capão da Porteira,7,1822,1327,1327,0,2.391076115,0.918635171,762
4,Sul,43,Rio Grande do Sul,4323002,432300220,Viamão,Espigão,18,8312,4108,4108,0,2.801482979,2.898550725,2967
4,Sul,43,Rio Grande do Sul,4323002,432300225,Viamão,Itapuã,21,4846,3782,3777,5,2.41796287,2.257902659,1993
4,Sul,43,Rio Grande do Sul,4323002,432300230,Viamão,Passo da Areia,13,3493,2658,2653,5,2.415620642,1.115760112,1434
4,Sul,43,Rio Grande do Sul,4323002,432300235,Viamão,Passo do Sabão,136,83567,37990,37974,16,2.652595442,2.403127881,31459
4,Sul,43,Rio Grande do Sul,4323002,432300240,Viamão,Viamópolis,32,20296,8897,8893,4,2.657739267,1.982407772,7617
4,Sul,43,Rio Grande do Sul,4323101,432310105,Vicente Dutra,Vicente Dutra,23,3491,1839,1837,2,2.556776557,0.366300366,1365
4,Sul,43,Rio Grande do Sul,4323101,432310110,Vicente Dutra,Laranjeira,6,1174,540,540,0,2.755868545,1.17370892,426
4,Sul,43,Rio Grande do Sul,4323200,432320005,Victor Graeff,Victor Graeff,6,2355,1109,1109,0,2.505319149,1.170212766,940
4,Sul,43,Rio Grande do Sul,4323200,432320007,Victor Graeff,Faxinal,2,144,82,82,0,2.666666667,11.11111111,54
4,Sul,43,Rio Grande do Sul,4323200,432320015,Victor Graeff,São José da Glória,2,281,137,137,0,2.554545455,,110
4,Sul,43,Rio Grande do Sul,4323309,432330905,Vila Flores,Vila Flores,15,3646,1668,1664,4,2.746978852,2.416918429,1324
4,Sul,43,Rio Grande do Sul,4323358,432335805,Vila Lângaro,Vila Lângaro,7,2079,934,934,0,2.686046512,1.291989664,774
4,Sul,43,Rio Grande do Sul,4323408,432340805,Vila Maria,Vila Maria,17,4413,2002,2002,0,2.661640531,0.120627262,1658
4,Sul,43,Rio Grande do Sul,4323457,432345705,Vila Nova do Sul,Vila Nova do Sul,8,3863,2168,2166,2,2.411360799,4.556803995,1602
4,Sul,43,Rio Grande do Sul,4323507,432350705,Vista Alegre,Vista Alegre,10,2660,1166,1165,1,2.620689655,0.295566502,1015
4,Sul,43,Rio Grande do Sul,4323606,432360605,Vista Alegre do Prata,Vista Alegre do Prata,6,1590,772,772,0,2.760416667,3.298611111,576
4,Sul,43,Rio Grande do Sul,4323705,432370505,Vista Gaúcha,Vista Gaúcha,5,2078,961,960,1,2.473809524,,840
4,Sul,43,Rio Grande do Sul,4323705,432370510,Vista Gaúcha,Bom Plano,5,705,321,321,0,2.630597015,,268
4,Sul,43,Rio Grande do Sul,4323754,432375405,Vitória das Missões,Vitória das Missões,7,1916,1016,1016,0,2.459563543,,779
4,Sul,43,Rio Grande do Sul,4323754,432375430,Vitória das Missões,São João Batista,7,1344,798,798,0,2.507462687,0.186567164,536
4,Sul,43,Rio Grande do Sul,4323770,432377005,Westfália,Westfália,11,3098,1277,1277,0,2.780969479,0.628366248,1114
4,Sul,43,Rio Grande do Sul,4323804,432380405,Xangri-lá,Xangri-lá,24,7559,10577,10572,5,2.853529634,4.567761419,2649
4,Sul,43,Rio Grande do Sul,4323804,432380415,Xangri-lá,Guará,16,4083,5950,5948,2,2.808115543,2.613480055,1454
4,Sul,43,Rio Grande do Sul,4323804,432380425,Xangri-lá,Rainha do Mar,13,4821,6531,6529,2,2.830886671,2.23135643,1703
5,Centro-oeste,50,Mato Grosso do Sul,5000203,500020305,Água Clara,Água Clara,36,16741,7335,7179,156,2.968533333,4.355555556,5625
5,Centro-oeste,50,Mato Grosso do Sul,5000252,500025205,Alcinópolis,Alcinópolis,13,4537,2632,2619,13,2.554488989,4.404291361,1771
5,Centro-oeste,50,Mato Grosso do Sul,5000609,500060905,Amambai,Amambai,89,39325,15691,15666,25,2.864825262,4.601069675,13649
5,Centro-oeste,50,Mato Grosso do Sul,5000708,500070805,Anastácio,Anastácio,51,24114,10844,10815,29,2.808669308,2.784898625,8582
5,Centro-oeste,50,Mato Grosso do Sul,5000807,500080705,Anaurilândia,Anaurilândia,26,7653,4351,4342,9,2.593760597,2.882332994,2949
5,Centro-oeste,50,Mato Grosso do Sul,5000856,500085605,Angélica,Angélica,28,9189,4208,4204,4,2.663374964,4.414754574,3443
5,Centro-oeste,50,Mato Grosso do Sul,5000856,500085610,Angélica,Ipezal,5,1540,822,819,3,2.841328413,1.47601476,542
5,Centro-oeste,50,Mato Grosso do Sul,5000906,500090605,Antônio João,Antônio João,19,7676,3309,3303,6,2.855493482,1.638733706,2685
5,Centro-oeste,50,Mato Grosso do Sul,5000906,500090610,Antônio João,Campestre,6,1627,594,594,0,3.306910569,0.203252033,492
5,Centro-oeste,50,Mato Grosso do Sul,5001003,500100305,Aparecida do Taboado,Aparecida do Taboado,50,27674,13351,13327,24,2.679607881,0.291177327,10303
5,Centro-oeste,50,Mato Grosso do Sul,5001102,500110205,Aquidauana,Aquidauana,91,40044,17277,17257,20,2.875144342,3.702367206,13856
5,Centro-oeste,50,Mato Grosso do Sul,5001102,500110210,Aquidauana,Camisão,2,716,586,584,2,2.605839416,6.204379562,274
5,Centro-oeste,50,Mato Grosso do Sul,5001102,500110215,Aquidauana,Cipolândia,3,720,625,622,3,2.50174216,2.43902439,287
5,Centro-oeste,50,Mato Grosso do Sul,5001102,500110220,Aquidauana,Piraputanga,3,712,851,851,0,2.446735395,5.154639175,291
5,Centro-oeste,50,Mato Grosso do Sul,5001102,500110225,Aquidauana,Taunay,18,4611,1830,1827,3,3.73095624,0.810372771,1234
5,Centro-oeste,50,Mato Grosso do Sul,5001243,500124305,Aral Moreira,Aral Moreira,26,10748,3855,3846,9,3.160153937,0.26642984,3378
5,Centro-oeste,50,Mato Grosso do Sul,5001508,500150805,Bandeirantes,Bandeirantes,14,6933,3487,3473,14,2.70657277,4.65571205,2556
5,Centro-oeste,50,Mato Grosso do Sul,5001508,500150810,Bandeirantes,Congonha,7,1007,778,774,4,2.70027248,0.817438692,367
5,Centro-oeste,50,Mato Grosso do Sul,5001904,500190405,Bataguassu,Bataguassu,46,22630,10157,10135,22,2.778534291,4.592720971,8078
5,Centro-oeste,50,Mato Grosso do Sul,5001904,500190410,Bataguassu,Porto XV de Novembro,4,401,368,367,1,2.43030303,1.212121212,165
5,Centro-oeste,50,Mato Grosso do Sul,5002001,500200105,Batayporã,Batayporã,29,10712,4836,4824,12,2.759679917,4.620547238,3874
5,Centro-oeste,50,Mato Grosso do Sul,5002100,500210005,Bela Vista,Bela Vista,47,20913,8877,8791,86,2.966865757,2.04778157,7032
5,Centro-oeste,50,Mato Grosso do Sul,5002100,500210010,Bela Vista,Nossa Senhora de Fátima,3,700,362,359,3,2.924686192,2.092050209,239
5,Centro-oeste,50,Mato Grosso do Sul,5002159,500215905,Bodoquena,Bodoquena,18,7487,3425,3420,5,2.788454376,1.601489758,2685
5,Centro-oeste,50,Mato Grosso do Sul,5002159,500215910,Bodoquena,Morraria do Sul,7,1080,639,632,7,2.873972603,1.095890411,365
5,Centro-oeste,50,Mato Grosso do Sul,5002209,500220905,Bonito,Bonito,41,22459,10445,10323,122,2.829156596,2.798626129,7861
5,Centro-oeste,50,Mato Grosso do Sul,5002209,500220910,Bonito,Águas de Miranda,5,1200,881,841,40,2.931372549,6.37254902,408
5,Centro-oeste,50,Mato Grosso do Sul,5002308,500230805,Brasilândia,Brasilândia,39,11332,6011,5986,25,2.717286335,2.921294061,4142
5,Centro-oeste,50,Mato Grosso do Sul,5002308,500230815,Brasilândia,Debrasa,4,247,514,514,0,2.572916667,,96
5,Centro-oeste,50,Mato Grosso do Sul,5002407,500240705,Caarapó,Caarapó,51,27169,10288,10281,7,2.840604027,3.471057047,9536
5,Centro-oeste,50,Mato Grosso do Sul,5002407,500240710,Caarapó,Cristalina,6,1150,591,591,0,2.738095238,4.285714286,420
5,Centro-oeste,50,Mato Grosso do Sul,5002407,500240720,Caarapó,Nova América,8,2293,840,840,0,3.234132581,3.244005642,709
5,Centro-oeste,50,Mato Grosso do Sul,5002605,500260505,Camapuã,Camapuã,26,12497,6231,6223,8,2.486244019,4.465709729,5016
5,Centro-oeste,50,Mato Grosso do Sul,5002605,500260535,Camapuã,Pontinha do Cocho,4,1086,572,570,2,2.519721578,3.712296984,431
5,Centro-oeste,50,Mato Grosso do Sul,5002704,500270405,Campo Grande,Campo Grande,1483,892312,388916,388623,293,2.735296298,5.426564874,323796
5,Centro-oeste,50,Mato Grosso do Sul,5002704,500270460,Campo Grande,Anhanduí,14,4413,2744,2719,25,2.682956628,17.83750764,1637
5,Centro-oeste,50,Mato Grosso do Sul,5002704,500270480,Campo Grande,Rochedinho,7,1375,1131,1130,1,2.482820976,5.967450271,553
5,Centro-oeste,50,Mato Grosso do Sul,5002803,500280305,Caracol,Caracol,14,5036,2478,2466,12,2.92603378,2.329644729,1717
5,Centro-oeste,50,Mato Grosso do Sul,5002902,500290205,Cassilândia,Cassilândia,43,20041,9904,9891,13,2.507019097,2.225875806,7907
5,Centro-oeste,50,Mato Grosso do Sul,5002902,500290215,Cassilândia,Indaiá do Sul,6,947,632,627,5,2.649859944,1.400560224,357
5,Centro-oeste,50,Mato Grosso do Sul,5002951,500295105,Chapadão do Sul,Chapadão do Sul,61,30993,12885,12778,107,2.822548121,1.182401467,10910
5,Centro-oeste,50,Mato Grosso do Sul,5003108,500310805,Corguinho,Corguinho,15,4473,3162,3149,13,2.578431373,2.364475202,1734
5,Centro-oeste,50,Mato Grosso do Sul,5003108,500310810,Corguinho,Baianópolis,3,310,318,317,1,2.48,11.2,125
5,Centro-oeste,50,Mato Grosso do Sul,5003157,500315705,Coronel Sapucaia,Coronel Sapucaia,24,14289,5041,5031,10,3.171875,0.9375,4480
5,Centro-oeste,50,Mato Grosso do Sul,5003207,500320705,Corumbá,Corumbá,130,90786,34212,34166,46,3.183342768,4.136003397,28264
5,Centro-oeste,50,Mato Grosso do Sul,5003207,500320710,Corumbá,Albuquerque,6,1934,1184,1153,31,3.041533546,3.674121406,626
5,Centro-oeste,50,Mato Grosso do Sul,5003207,500320715,Corumbá,Amolar,3,173,97,94,3,3.226415094,,53
5,Centro-oeste,50,Mato Grosso do Sul,5003207,500320720,Corumbá,Coimbra,5,243,223,219,4,2.641304348,39.13043478,92
5,Centro-oeste,50,Mato Grosso do Sul,5003207,500320725,Corumbá,Nhecolândia,7,743,733,710,23,2.3,,320
5,Centro-oeste,50,Mato Grosso do Sul,5003207,500320730,Corumbá,Paiaguás,10,1644,1109,1109,0,2.909734513,,565
5,Centro-oeste,50,Mato Grosso do Sul,5003207,500320735,Corumbá,Porto Esperança,3,745,492,492,0,2.991967871,,249
5,Centro-oeste,50,Mato Grosso do Sul,5003256,500325605,Costa Rica,Costa Rica,43,24595,10346,10320,26,2.759078134,4.19336706,8895
5,Centro-oeste,50,Mato Grosso do Sul,5003256,500325610,Costa Rica,Baús,8,1442,758,749,9,2.816367265,9.181636727,501
5,Centro-oeste,50,Mato Grosso do Sul,5003306,500330605,Coxim,Coxim,63,29953,14554,14489,65,2.648042705,3.790035587,11240
5,Centro-oeste,50,Mato Grosso do Sul,5003306,500330608,Coxim,Jauru,3,390,297,297,0,2.5,25.64102564,156
5,Centro-oeste,50,Mato Grosso do Sul,5003306,500330610,Coxim,São Romão,3,327,260,260,0,2.335714286,9.285714286,140
5,Centro-oeste,50,Mato Grosso do Sul,5003306,500330615,Coxim,Taquari,6,1481,990,980,10,2.469899666,13.21070234,598
5,Centro-oeste,50,Mato Grosso do Sul,5003454,500345405,Deodápolis,Deodápolis,19,9926,4250,4247,3,2.680897055,1.432045393,3701
5,Centro-oeste,50,Mato Grosso do Sul,5003454,500345410,Deodápolis,Lagoa Bonita,5,1817,962,962,0,2.640988372,1.308139535,688
5,Centro-oeste,50,Mato Grosso do Sul,5003454,500345415,Deodápolis,Porto Vilma,2,637,364,364,0,2.632231405,0.41322314,242
5,Centro-oeste,50,Mato Grosso do Sul,5003454,500345420,Deodápolis,Presidente Castelo,3,542,381,380,1,2.356521739,,230
5,Centro-oeste,50,Mato Grosso do Sul,5003454,500345425,Deodápolis,Vila União,2,741,430,430,0,2.724264706,,272
5,Centro-oeste,50,Mato Grosso do Sul,5003488,500348805,Dois Irmãos do Buriti,Dois Irmãos do Buriti,25,9889,3936,3929,7,2.953168904,2.560099906,3203
5,Centro-oeste,50,Mato Grosso do Sul,5003488,500348810,Dois Irmãos do Buriti,Palmeiras,5,1211,1154,1143,11,2.652747253,3.516483516,455
5,Centro-oeste,50,Mato Grosso do Sul,5003504,500350405,Douradina,Douradina,7,3591,1475,1475,0,2.777262181,1.469450889,1293
5,Centro-oeste,50,Mato Grosso do Sul,5003504,500350410,Douradina,Bocajá,5,1345,569,568,1,2.767489712,5.555555556,486
5,Centro-oeste,50,Mato Grosso do Sul,5003504,500350415,Douradina,Cruzaltina,2,642,290,289,1,2.720338983,8.050847458,236
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370205,Dourados,Dourados,429,229522,96905,96804,101,2.806492298,4.741263194,81666
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370220,Dourados,Guaçu,4,1340,915,914,1,2.745901639,4.098360656,488
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370225,Dourados,Itaum,6,2252,1181,1172,9,2.751833741,2.078239609,818
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370230,Dourados,Panambi,3,929,421,420,1,2.78978979,5.405405405,333
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370235,Dourados,Picadinha,1,351,188,180,8,3.154545455,,110
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370240,Dourados,São Pedro,6,3077,612,610,2,2.875,8.050847458,472
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370245,Dourados,Indápolis,7,2510,1213,1211,2,2.691477886,8.845738943,927
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370248,Dourados,Vila Formosa,3,1240,640,639,1,2.856812933,5.080831409,433
5,Centro-oeste,50,Mato Grosso do Sul,5003702,500370250,Dourados,Vila Vargas,4,2146,1001,998,3,2.726810673,4.57433291,787
5,Centro-oeste,50,Mato Grosso do Sul,5003751,500375105,Eldorado,Eldorado,26,10213,4449,4435,14,2.671038825,0.498426023,3812
5,Centro-oeste,50,Mato Grosso do Sul,5003751,500375110,Eldorado,Morumbi,5,1173,610,609,1,3.117333333,0.266666667,375
5,Centro-oeste,50,Mato Grosso do Sul,5003801,500380105,Fátima do Sul,Fátima do Sul,30,18129,7995,7988,7,2.633386698,1.644593218,6871
5,Centro-oeste,50,Mato Grosso do Sul,5003801,500380115,Fátima do Sul,Culturama,8,2480,1403,1403,0,2.530612245,2.346938776,980
5,Centro-oeste,50,Mato Grosso do Sul,5003900,500390005,Figueirão,Figueirão,10,3539,1863,1844,19,2.587243402,4.91202346,1364
5,Centro-oeste,50,Mato Grosso do Sul,5004007,500400705,Glória de Dourados,Glória de Dourados,16,9557,4421,4416,5,2.626273754,1.184246764,3631
5,Centro-oeste,50,Mato Grosso do Sul,5004007,500400715,Glória de Dourados,Guaçulândia,3,887,470,470,0,2.737654321,1.234567901,324
5,Centro-oeste,50,Mato Grosso do Sul,5004106,500410605,Guia Lopes da Laguna,Guia Lopes da Laguna,24,9940,4885,4873,12,2.763590744,2.620574296,3587
5,Centro-oeste,50,Mato Grosso do Sul,5004304,500430405,Iguatemi,Iguatemi,40,13808,6366,6359,7,2.71913215,0.611439842,5070
5,Centro-oeste,50,Mato Grosso do Sul,5004403,500440305,Inocência,Inocência,16,6511,3066,3045,21,2.651888342,2.955665025,2436
5,Centro-oeste,50,Mato Grosso do Sul,5004403,500440310,Inocência,Morangas,3,575,396,383,13,2.627906977,8.837209302,215
5,Centro-oeste,50,Mato Grosso do Sul,5004403,500440315,Inocência,São José do Sucuriú,4,502,368,364,4,2.878612717,9.826589595,173
5,Centro-oeste,50,Mato Grosso do Sul,5004403,500440320,Inocência,São Pedro,4,816,578,578,0,2.640776699,1.941747573,309
5,Centro-oeste,50,Mato Grosso do Sul,5004502,500450205,Itaporã,Itaporã,36,20267,7603,7600,3,2.943048089,2.38268197,6883
5,Centro-oeste,50,Mato Grosso do Sul,5004502,500450210,Itaporã,Carumbé,3,977,494,494,0,2.698895028,1.933701657,362
5,Centro-oeste,50,Mato Grosso do Sul,5004502,500450215,Itaporã,Montese,3,1323,562,562,0,2.609467456,2.169625247,507
5,Centro-oeste,50,Mato Grosso do Sul,5004502,500450220,Itaporã,Piraporã,2,901,396,396,0,2.523809524,2.240896359,357
5,Centro-oeste,50,Mato Grosso do Sul,5004502,500450225,Itaporã,Santa Terezinha,2,669,402,402,0,2.654761905,12.6984127,252
